id,code,name,note,parent_code,kind,qualifier_kind,version
thema_4Z_GB_NV,4Z-GB-NV,Para qualificações profissionais ou técnicas (Irlanda do Norte),,4Z-GB-N,qualifier,educational,1.6
thema_4Z_GB_S,4Z-GB-S,Para currículos educacionais da Escócia,,4Z-GB-,qualifier,educational,1.6
thema_4Z_GB_SA,4Z-GB-SA,Para o currículo escocês (P1 a S3),,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SAA,4Z-GB-SAA,Para o Currículo Escocês Primário - Nível Inicial,"Also class here: Nursery, P1",4Z-GB-SA,qualifier,educational,1.6
thema_4Z_GB_SAB,4Z-GB-SAB,Para o Currículo Escocês Primário - Primeiro Nível,"Also class here: P2, P3 and/or P4",4Z-GB-SA,qualifier,educational,1.6
thema_4Z_GB_SAC,4Z-GB-SAC,Para o Currículo Escocês Primário - Segundo Nível,"Also class here: P5, P6 and/or P7",4Z-GB-SA,qualifier,educational,1.6
thema_4Z_GB_SAD,4Z-GB-SAD,Para o Currículo Secundário Escocês - Terceiro Nível,Also class here: S1 and/or S2,4Z-GB-SA,qualifier,educational,1.6
thema_4Z_GB_SB,4Z-GB-SB,Para o Currículo Nacional Escocês 4,Also class here: S3 and/or S4,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SD,4Z-GB-SD,Para o Currículo Nacional Escocês 5,Also class here: S4 and/or S5,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SE,4Z-GB-SE,Para o Currículo Escocês Intermediário 1,Prefer: 4Z-GB-SB (No longer used) Ver também: 4Z-GB-SB,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SG,4Z-GB-SG,Para o Currículo Escocês Intermediário 2,Prefer: 4Z-GB-SD (No longer used) Ver também: 4Z-GB-SD,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SK,4Z-GB-SK,Para o Currículo Escocês Superior,Also class here: S5 and/or S6,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_SL,4Z-GB-SL,Para o Currículo Escocês Avançado Superior,Also class here: S6,4Z-GB-S,qualifier,educational,1.6
thema_4Z_GB_V,4Z-GB-V,"Para cursos vocacionais, certificados, qualificações e diplomas no Reino Unido",Also class here: qualifications for apprenticeships,4Z-GB-,qualifier,educational,1.6
thema_4Z_GB_VC,4Z-GB-VC,Para Qualificações Vocacionais (Inglaterra),,4Z-GB-V,qualifier,educational,1.6
thema_4Z_GB_VCT,4Z-GB-VCT,Projetado / adequado para níveis T (Inglaterra),,4Z-GB-VC,qualifier,educational,1.6
thema_4Z_GB_VN,4Z-GB-VN,"Para qualificações vocacionais (Inglaterra, País de Gales, Irlanda do Norte)",Use for: Regulated Qualifications Framework RQF (England and Northern Ireland) plus CQFW (Wales) levels,4Z-GB-V,qualifier,educational,1.6
thema_4Z_GB_VS,4Z-GB-VS,Para qualificações vocacionais escocesas (e aprendizagem),Use for: titles suitable for current Scottish vocational qualifications developed by Sector Skills Councils and accredited by Scottish Qualifications Authority (SQA) and Scottish Credit and Qualifications Framework: SCQF,4Z-GB-V,qualifier,educational,1.6
thema_4Z_GB_VSA,4Z-GB-VSA,Para qualificações vocacionais escocesas - Nível 1,,4Z-GB-VS,qualifier,educational,1.6
thema_4Z_GB_VSB,4Z-GB-VSB,Para qualificações vocacionais escocesas - Nível 2,Also class here: Modern Apprenticeships,4Z-GB-VS,qualifier,educational,1.6
thema_4Z_GB_VSC,4Z-GB-VSC,Para qualificações vocacionais escocesas - Nível 3,Also class here: Modern Apprenticeships,4Z-GB-VS,qualifier,educational,1.6
thema_4Z_GB_VSD,4Z-GB-VSD,Para qualificações vocacionais escocesas - Nível 4,Also class here: Technical Apprenticeships,4Z-GB-VS,qualifier,educational,1.6
thema_4Z_GB_VSE,4Z-GB-VSE,Para qualificações vocacionais escocesas - Nível 5,Also class here: Professional Apprenticeships,4Z-GB-VS,qualifier,educational,1.6
thema_4Z_GB_VT,4Z-GB-VT,"Para Órgãos de Premiação do Reino Unido em educação vocacional, técnica e profissional",,4Z-GB-V,qualifier,educational,1.6
thema_4Z_GB_VTA,4Z-GB-VTA,Para BTEC (Business And Technology Education Council),"Also class here: BTEC Nationals, BTEC Firsts",4Z-GB-VT,qualifier,educational,1.6
thema_4Z_GB_VTB,4Z-GB-VTB,Para qualificação CACHE / NCFE,,4Z-GB-VT,qualifier,educational,1.6
thema_4Z_GB_VTC,4Z-GB-VTC,Para Cambridge Nationals,,4Z-GB-VT,qualifier,educational,1.6
thema_4Z_GB_VTD,4Z-GB-VTD,Para qualificações de Cidades e Associações,,4Z-GB-VT,qualifier,educational,1.6
thema_4Z_GB_W,4Z-GB-W,Para os currículos educacionais do País de Gales,Use for: titles that are only for use with the Welsh Curriculum,4Z-GB-,qualifier,educational,1.6
thema_4Z_GB_WB,4Z-GB-WB,Para o currículo primário (País de Gales),,4Z-GB-W,qualifier,educational,1.6
thema_4Z_GB_WD,4Z-GB-WD,Para o currículo secundário (País de Gales),,4Z-GB-W,qualifier,educational,1.6
thema_4Z_GB_WF,4Z-GB-WF,Elaborado / adequado para GCSE (País de Gales),,4Z-GB-W,qualifier,educational,1.6
thema_4Z_GB_WH,4Z-GB-WH,Elaborado / adequado para os níveis A e AS (País de Gales),,4Z-GB-W,qualifier,educational,1.6
thema_4Z_GB_WV,4Z-GB-WV,Para qualificações vocacionais ou técnicas galesas,"Use com: códigos 4Z-GB-VN* para indicar o nível, como apropriado",4Z-GB-W,qualifier,educational,1.6
thema_4Z_GR_,4Z-GR-,For the educational curriculum of Greece,,4Z,qualifier,educational,1.6
thema_4Z_GT_,4Z-GT-,Para o currículo educacional da Guatemala,Use com: outros classificadores SEGMENTAÇÃO EDUCACIONAL 4* para indicar o nível,4Z,qualifier,educational,1.6
thema_4Z_HN_,4Z-HN-,Para o currículo educacional de Honduras,Use com: outros classificadores SEGMENTAÇÃO EDUCACIONAL 4* para indicar o nível,4Z,qualifier,educational,1.6
thema_4Z_HU_,4Z-HU-,Para o currículo educacional da Hungria,Use with: other EDUCATIONAL PURPOSE 4* Qualifiers to indicate level,4Z,qualifier,educational,1.6
thema_4Z_IE_,4Z-IE-,Para o currículo educacional da Irlanda,,4Z,qualifier,educational,1.6
thema_4Z_IE_P,4Z-IE-P,Para o currículo de nível primário irlandês,,4Z-IE-,qualifier,educational,1.6
thema_4Z_IE_S,4Z-IE-S,Para currículo de nível secundário irlandês,,4Z-IE-,qualifier,educational,1.6
thema_4Z_IE_SJ,4Z-IE-SJ,Para o currículo do Irish Junior Certificate,,4Z-IE-S,qualifier,educational,1.6
thema_4Z_IE_SL,4Z-IE-SL,Para o currículo do Irish Leaving Certificate,,4Z-IE-S,qualifier,educational,1.6
thema_4Z_IN_,4Z-IN-,Para os currículos educacionais da Índia,,4Z,qualifier,educational,1.6
thema_4Z_IN_A,4Z-IN-A,Para o ensino fundamental (Índia),,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_AA,4Z-IN-AA,Para a Classe 1 (Índia),,4Z-IN-A,qualifier,educational,1.6
thema_4Z_IN_AB,4Z-IN-AB,Para a Classe 2 (Índia),,4Z-IN-A,qualifier,educational,1.6
thema_4Z_IN_AC,4Z-IN-AC,Para a Classe 3 (Índia),,4Z-IN-A,qualifier,educational,1.6
thema_4Z_IN_AD,4Z-IN-AD,Para a Classe 4 (Índia),,4Z-IN-A,qualifier,educational,1.6
thema_4Z_IN_AE,4Z-IN-AE,Para a Classe 5 (Índia),,4Z-IN-A,qualifier,educational,1.6
thema_4Z_IN_B,4Z-IN-B,Para o ensino fundamental superior (Índia),,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_BA,4Z-IN-BA,Para a Classe 6 (Índia),,4Z-IN-B,qualifier,educational,1.6
thema_4Z_IN_BB,4Z-IN-BB,Para a Classe 7 (Índia),,4Z-IN-B,qualifier,educational,1.6
thema_4Z_IN_BC,4Z-IN-BC,Para a Classe 8 (Índia),,4Z-IN-B,qualifier,educational,1.6
thema_4Z_IN_C,4Z-IN-C,Para o ensino médio (Índia),,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_CA,4Z-IN-CA,Para a Classe 9 (Índia),,4Z-IN-C,qualifier,educational,1.6
thema_4Z_IN_CB,4Z-IN-CB,Para a Classe 10 (Índia),,4Z-IN-C,qualifier,educational,1.6
thema_4Z_IN_D,4Z-IN-D,Para o ensino médio sênior (Índia),,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_DA,4Z-IN-DA,Para a classe 11 (Índia),,4Z-IN-D,qualifier,educational,1.6
thema_4Z_IN_DB,4Z-IN-DB,Para a classe 12 (Índia),,4Z-IN-D,qualifier,educational,1.6
thema_4Z_IN_E,4Z-IN-E,Para as bancas de exames escolares (Índia),,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_EB,4Z-IN-EB,Currículo do Central Board of Secondary Education (CBSE),,4Z-IN-E,qualifier,educational,1.6
thema_4Z_IN_ED,4Z-IN-ED,Indian School Certificate (ISC) e Indian Certificate of Secondary education (ICSE),,4Z-IN-E,qualifier,educational,1.6
thema_4Z_IN_EG,4Z-IN-EG,National Talent Search Examination (NTSE),,4Z-IN-E,qualifier,educational,1.6
thema_4Z_IN_EJ,4Z-IN-EJ,Para exames de olimpíada,,4Z-IN-E,qualifier,educational,1.6
thema_4Z_IN_EN,4Z-IN-EN,National Council of Educational Research and Training (NCERT),,4Z-IN-E,qualifier,educational,1.6
thema_4Z_IN_F,4Z-IN-F,"Para educação, exames e qualificações de nível estadual indianos","Use com: Outros classificadores educacionais, como apropriado, e classificador LUGAR 1FKA-IN-* para indicar o estado",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_FB,4Z-IN-FB,Para Conselhos Escolares de Nível Estadual Indianos,"Use com: Outros classificadores educacionais, como apropriado, e classificador LUGAR 1FKA-IN-* para indicar o estado",4Z-IN-F,qualifier,educational,1.6
thema_4Z_IN_FD,4Z-IN-FD,Para exames de serviço público de nível estadual indianos,"Use com: Outros classificadores educacionais, como apropriado, e classificador LUGAR 1FKA-IN-* para indicar o estado",4Z-IN-F,qualifier,educational,1.6
thema_4Z_IN_FF,4Z-IN-FF,Para exames e qualificações vocacionais / profissionais de nível estadual indianos,"Use com: Outros classificadores educacionais, como apropriado, e classificador LUGAR 1FKA-IN-* para indicar o estado",4Z-IN-F,qualifier,educational,1.6
thema_4Z_IN_FH,4Z-IN-FH,Para testes ou exames de recrutamento em nível estadual indianos,"Use com: Outros classificadores educacionais, como apropriado, e classificador LUGAR 1FKA-IN-* para indicar o estado",4Z-IN-F,qualifier,educational,1.6
thema_4Z_IN_G,4Z-IN-G,Para qualificações de engenharia / exames de admissão (Índia),Also class here: Associate Member of Institutions Electronics and Telecommunication Engineers (AMIETE),4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_GB,4Z-IN-GB,Para exames de admissão de engenharia nacional (Índia),,4Z-IN-G,qualifier,educational,1.6
thema_4Z_IN_GBB,4Z-IN-GBB,Joint Entrance Examination (JEE) principal e JEE avançado,"Also class here: AISECT Joint Entrance Exam, AJEE, JEE-Adv",4Z-IN-GB,qualifier,educational,1.6
thema_4Z_IN_GBD,4Z-IN-GBD,Para Graduate Aptitude Test in Engineering (GATE),,4Z-IN-GB,qualifier,educational,1.6
thema_4Z_IN_GD,4Z-IN-GD,Para exames de admissão de engenharia regional (Índia),"Also class here: Amrita Engineering Entrance Examination (AEEE), Andhra Pradesh Post Graduate Engineering Common Entrance Test (AP-PGECET), Andhra Pradesh Engineering Common Entrance Test (AP ECET), Assam Combined Entrance Examination (ACEE), Jharkhand Engineering Entrance Competitive Examination (JEECE)",4Z-IN-G,qualifier,educational,1.6
thema_4Z_IN_H,4Z-IN-H,Para qualificações médicas / exames de admissão (Índia),"Also class here: Combined Medical Services, Exam (CMSE), Graduate Pharmacy Aptitude Test (GPAT)",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_HB,4Z-IN-HB,National Eligibility cum Entrance Test (NEET-UG),"Also class here: NEET-MDS, Master of Dental Surgery, NEET-PG",4Z-IN-H,qualifier,educational,1.6
thema_4Z_IN_HD,4Z-IN-HD,All India Institute of Medical Science (AIIMS) e Jawaharlal Institute of Postgraduate Medical Education and Research (JIPMER),,4Z-IN-H,qualifier,educational,1.6
thema_4Z_IN_HF,4Z-IN-HF,Bacharel em Farmácia (B. Pharma) e vestibular de enfermagem,,4Z-IN-H,qualifier,educational,1.6
thema_4Z_IN_K,4Z-IN-K,"Para qualificação / exames de contabilidade, banco, finanças e seguro (Índia)","Also class here: CPA exams, ICWAI exams",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_KA,4Z-IN-KA,Para exame de Chartered Accountant (CA) (Índia),"Also class here: ICAI, Institute of Chartered Accountants of India",4Z-IN-K,qualifier,educational,1.6
thema_4Z_IN_KB,4Z-IN-KB,Exame de Chartered Financial Accountant (CFA) (Índia),,4Z-IN-K,qualifier,educational,1.6
thema_4Z_IN_KC,4Z-IN-KC,Para qualificações / exames de atuários (Índia),,4Z-IN-K,qualifier,educational,1.6
thema_4Z_IN_KF,4Z-IN-KF,Para qualificações / exames bancários (Índia),"Also class here: Junior Associate of Indian Institute of Bankers (JAIIB) and the Certified Associate of Indian Institute of Bankers (CAIIB), Indian Institute of Banking and Finance (IIBF), Bank Clerical Exams, Bank Specialist Officers Exams, Bank PO and MT Exams, Institute of Banking Personnel Selection Exams (IBPS-PO, IBPS-SO, IBPS-CLERK, IBPS-RRB)",4Z-IN-K,qualifier,educational,1.6
thema_4Z_IN_L,4Z-IN-L,Exames e qualificações para Direito / Profissões Jurídicas (Índia),"Also class here: Common Law Admission Test (CLAT), LLB Entrance, All India Law Entrance Test (AILET), Symbiosis Law Admission Test (SET-SLAT), LAWCET",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_M,4Z-IN-M,Para exames / testes de gestão / administração de empresas (Índia),"Also class here: Common Admission Test (CAT), Management Aptitude Test (MAT), Common Management Admissions Test (CMAT), Xavier Aptitude Test (XAT), All India Management Association Under Graduate Aptitude Test (AIMA-UGAT), Indian Institute of Foreign Trade Exam (IIFT), ICFAI Business Studies Aptitude Test (IBSAT), KMAT",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_N,4Z-IN-N,"Para qualificações / exames vocacionais, técnicos e profissionais (Índia)","Also class here: National Aptitude Test in Architecture (NATA), National Institute of Design (NID), WLCI-AICET, National Council of Hotel Management and Catering Technology Exam (NCHMCT-JEE), All India Entrance Examination for Design (AIEED), Footwear Design & Development Institute All India Selection Test (FDDI-AIST), Indian Space Research Organisation Recruitment Exam (ISRO)",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_NA,4Z-IN-NA,Para exames de admissão na Agricultura / Pre-Veterinary and Fisheries Test (PVT),Also class here: Indian Council of Agricultural Research All India Entrance Examination for Admission (ICAR-AIEEA),4Z-IN-N,qualifier,educational,1.6
thema_4Z_IN_P,4Z-IN-P,Para exames do Serviço de Defesa Indiano,"Also class here: Central Armed Police Force Exam (CAPF), Assistant Commandant (CAPF-AC), Head Constable (CAPF-HC), Assam Rifles (AR), Central Reserve Police Force (CRPF), Border Security Force (BSF), Central Industrial Security Force (CISF),CISF AC(EXE) LDCE, National Security Guard (NSG), Indo-Tibetan Border Police (ITBP), Sashastra Seema Bal (SSB), Defence Research and Development Organization Centre for Personnel Talent Management Exam (DRDO-CEPTAM)",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_PB,4Z-IN-PB,National Defence Academy / Combined Defence Services (NDA / CDS),Also class here: Indian Naval Academy admissions (NA),4Z-IN-P,qualifier,educational,1.6
thema_4Z_IN_PD,4Z-IN-PD,Testes de recrutamento da Força Aérea Indiana,Also class here: Air Force Common Admission Test (AFCAT),4Z-IN-P,qualifier,educational,1.6
thema_4Z_IN_PE,4Z-IN-PE,Testes de recrutamento do Exército Indiano,,4Z-IN-P,qualifier,educational,1.6
thema_4Z_IN_PF,4Z-IN-PF,Testes de recrutamento da Marinha Indiana,,4Z-IN-P,qualifier,educational,1.6
thema_4Z_IN_Q,4Z-IN-Q,Para exames do serviço público (Índia),"Also class here: Union Public Service Commission (UPSC), Indian Administrative Service Exam (IAS), Indian Forest Service (IFS), Indian Revenue Service (IRS), Indian Post and Telecommunication Accounts and Finance Service (IP&TAFS), Indian Police Service (IPS), Indian Economic Service (IES), Indian Statistical Service (ISS), Indian Audit and Accounts Service Exam (IAAS), Indian Defence Accounts Service (IDAS), Indian Railway Traffic Service exam (IRTS), Indian Railway Personnel Service (IRPS), Indian Railway Accounts Service (IRAS), Indian Trade Service EXAM (ITS), Employees State Insurance Corporation Exam (ESIC), Indian Statistical Institute Admission Test (ISI)",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_QB,4Z-IN-QB,Exames de Civil Services Examination (CSE) / Indian Foreign Services (IFS),,4Z-IN-Q,qualifier,educational,1.6
thema_4Z_IN_QD,4Z-IN-QD,Engineering Services Examination (ESE),Also class here: Indian Engineering Services Exam (IES),4Z-IN-Q,qualifier,educational,1.6
thema_4Z_IN_QF,4Z-IN-QF,Para exames da Staff Selection Commission (SSC),"Also class here: Staff Selection Commission Multi Tasking Staff Exam (SSC-MTS), Combined Graduated Level Examination, SSC-CGL, SSC-S, SSC-SI, SSC-GD, SSC-CPO, SSC-CHSL, SSC-JE, SSC-JHT, SSC-SA",4Z-IN-Q,qualifier,educational,1.6
thema_4Z_IN_QT,4Z-IN-QT,Para profissões de ensino indiano e testes e/ou exames de pesquisa,Also class here: University Grants Commission National Eligibility Test (UGC-NET),4Z-IN-Q,qualifier,educational,1.6
thema_4Z_IN_QTB,4Z-IN-QTB,Central Teacher Eligibility Test (CTET),,4Z-IN-QT,qualifier,educational,1.6
thema_4Z_IN_QTD,4Z-IN-QTD,Testes de Post-Graduate Teacher / Trained Graduate Teacher (PGT / TGT),,4Z-IN-QT,qualifier,educational,1.6
thema_4Z_IN_QTF,4Z-IN-QTF,National Eligibility Tests (NET),"Also class here: UGC NET, NTA-UGC-NET, Eligibility for Assistant Professor only / Junior Research Fellowship, Council of Scientific and Industrial Research (CSIR), Central Board of Secondary Education (CBSE)",4Z-IN-QT,qualifier,educational,1.6
thema_4Z_IN_QTH,4Z-IN-QTH,State Eligibility Tests (SET),Use com: classificador LUGAR 1FKA-IN-* para indicar o estado,4Z-IN-QT,qualifier,educational,1.6
thema_4Z_IN_R,4Z-IN-R,Para testes de recrutamento ou exames de admissão do governo central da Índia,,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_RB,4Z-IN-RB,Para exames de recrutamento da Indian Railways Board,"Also class here: RBB Non-Technical popular categories (NTPC), Railway Protection Force (RPF), RRB-JE, Indian Railway Traffic Service exam (IRTS), Indian Railway Personnel Service (IRPS), Indian Railway Accounts Service (IRAS), Assistant Loco Pilot and Technicians (RRB-ALP), Senior Section Engineer (RRB-SSE), Junior Engineer (RRB-GD)",4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RD,4Z-IN-RD,Para exames de recrutamento de Public Sector Undertakings (PSU),,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RE,4Z-IN-RE,Para exames de recrutamento do serviço postal indiano,,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RF,4Z-IN-RF,Exames de recrutamento da Life Insurance Corporation (LIC),,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RH,4Z-IN-RH,Para testes de recrutamento de aprendizes de comércio de material militar,,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RJ,4Z-IN-RJ,Para exames do Intelligence Bureau (IB),,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_RK,4Z-IN-RK,Para exames de recrutamento da Food Corporation of India (FCI),,4Z-IN-R,qualifier,educational,1.6
thema_4Z_IN_T,4Z-IN-T,Para exames de admissão na escola / testes de admissão (Índia),Use for: any general guidance for passing an entrance exam or for institutions that do not have a specific code,4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_TC,4Z-IN-TC,Exame de admissão na Central Hindu School (CHS),Use for: products specifically published with material for exams or tests for admission to or material to complete qualifications administered by this institution,4Z-IN-T,qualifier,educational,1.6
thema_4Z_IN_TD,4Z-IN-TD,Exames de admissão nas escolas Jawahar Navodya Vidyalya,Use for: products specifically published with material for exams or tests for admission to or material to complete qualifications administered by these institutions,4Z-IN-T,qualifier,educational,1.6
thema_4Z_IN_TN,4Z-IN-TN,Para exames de admissão em escolas e academias militares / testes de admissão (Índia),"Also class here: Rashtriya Indian Military College (RIMC), Sainik School, Army Cadet College (ACC)",4Z-IN-T,qualifier,educational,1.6
thema_4Z_IN_U,4Z-IN-U,Para exames de admissão na universidade e material (Índia),"Also class here: Indira Gandhi National Open University (IGNOU), Joint Entrance Screening Test (JEST), Common Universities Entrance Test (CUET), Cochin University of Science and Technology, (CUSAT-CAT), Panjab University, Avinashilingam University Engineering Entrance Exam (AAEEE), Andhra University Engineering Entrance Test (AUEET), Andhra University Common Entrance Test (AUCET), Aliah University Admission Test (AUAT), Amrita Engineering Entrance Examination (AEEE), Centurion University Entrance Examination (CUEE), DY Patil Vidyapeeth All India Biotechnology Common Entrance Test (DPU- AIBTCET), Suresh Gyan Vihar University (GVSAT), , Integral University Entrance Test (IUET), Indian Maritime University Common Entrance Test (IMU-CET,) Jagannath University Entrance Examination (JUEE), Adikavi Nannaya University Common Entrance Test (AKNUCET), Panjab University Common Entrance Test (PU-CET). Use for: any general guidance for passing an entrance exam or for institutions that do not have a specific code. Use with: Place Qualifier as appropriate",4Z-IN-,qualifier,educational,1.6
thema_4Z_IN_UB,4Z-IN-UB,Para a Aligarh Muslim University (AMU),Also class here: Aligarh Muslim University Entrance Exam (AMUEEE). Use for: products specifically published with material for exams or tests for admission to or material to complete qualifications administered by this institution,4Z-IN-U,qualifier,educational,1.6
